connections,read_percent,write_percent,db_mem_coef,pgpool_cache_coef,read_cost,write_cost,not_effective
280,73,27,0.5555555555555556,0.8333333333333333,18.42,376.89,0
280,86,14,0.5555555555555556,0.8333333333333333,18.42,391.62,0
280,92,8,0.5555555555555556,0.8333333333333333,18.42,402.66,0
320,36,66,0.5555555555555556,0.8333333333333333,18.41,162.89,0
320,73,27,0.5555555555555556,0.8333333333333333,18.41,169.59,0
320,86,14,0.5555555555555556,0.8333333333333333,18.41,174.96,1
320,92,8,0.5555555555555556,0.8333333333333333,18.41,178.99,1
80,36,66,0.5194805194805194,0.7792207792207793,18.42,185.03,0
80,73,27,0.5194805194805194,0.7792207792207793,18.42,189.15,1
80,86,14,0.5194805194805194,0.7792207792207793,18.42,193.27,0
80,92,8,0.5194805194805194,0.7792207792207793,18.42,197.4,0
90,36,66,0.5194805194805194,0.7792207792207793,18.42,182.29,1
90,73,27,0.5194805194805194,0.7792207792207793,18.42,176.79,0
90,86,14,0.5194805194805194,0.7792207792207793,18.42,171.74,0
90,92,8,0.5194805194805194,0.7792207792207793,18.42,11.79,0
100,36,66,0.5194805194805194,0.7792207792207793,18.42,205.64,0
100,73,27,0.5194805194805194,0.7792207792207793,18.42,167.89,1
100,86,14,0.5194805194805194,0.7792207792207793,18.42,158.31,1
100,92,8,0.5194805194805194,0.7792207792207793,18.42,202.89,1
150,36,66,0.5194805194805194,0.7792207792207793,18.42,142.69,1
150,73,27,0.5194805194805194,0.7792207792207793,18.42,172.01,0
150,86,14,0.5194805194805194,0.7792207792207793,18.42,200.14,0
150,92,8,0.5194805194805194,0.7792207792207793,18.42,162.39,0
210,36,66,0.5194805194805194,0.7792207792207793,0.01,11.81,0
210,73,27,0.5194805194805194,0.7792207792207793,18.42,12.11,1
210,86,14,0.5194805194805194,0.7792207792207793,18.42,149.36,0
210,92,8,0.5194805194805194,0.7792207792207793,18.42,162.39,0
280,36,66,0.5194805194805194,0.7792207792207793,18.42,172.01,1
280,73,27,0.5194805194805194,0.7792207792207793,18.42,156.9,1
280,86,14,0.5194805194805194,0.7792207792207793,18.42,195.36,0
280,92,8,0.5194805194805194,0.7792207792207793,18.42,184.37,1
320,36,66,0.5194805194805194,0.7792207792207793,18.42,156.9,0
320,73,27,0.5194805194805194,0.7792207792207793,18.42,156.9,1
320,86,14,0.5194805194805194,0.7792207792207793,18.42,156.9,1
320,92,8,0.5194805194805194,0.7792207792207793,18.41,199.59,1
90,75,25,1.5384615384615383,2.3076923076923075,27.2,8.46,0
80,25,75,0.5194805194805194,0.7792207792207793,63.58,8.58,1
80,75,25,0.5194805194805194,0.7792207792207793,63.58,8.58,0
80,85,15,0.5194805194805194,0.7792207792207793,63.58,8.58,0
100,25,75,0.5194805194805194,0.7792207792207793,63.58,8.58,0
100,75,25,0.5194805194805194,0.7792207792207793,63.58,8.58,0
100,85,15,0.5194805194805194,0.7792207792207793,63.58,8.58,0
300,25,75,0.5194805194805194,0.7792207792207793,63.58,8.58,1
300,75,25,0.5194805194805194,0.7792207792207793,63.58,8.58,0
300,85,15,0.5194805194805194,0.7792207792207793,63.58,8.58,0
80,25,75,0.3883495145631068,0.5825242718446602,81.21,8.58,1
80,75,25,0.3883495145631068,0.5825242718446602,81.21,8.58,0
80,85,15,0.3883495145631068,0.5825242718446602,81.21,8.58,0
100,25,75,0.3883495145631068,0.5825242718446602,81.21,8.58,0
100,75,25,0.3883495145631068,0.5825242718446602,81.21,8.58,0
100,85,15,0.3883495145631068,0.5825242718446602,81.21,8.58,0
300,25,75,0.3883495145631068,0.5825242718446602,81.21,8.58,1
300,75,25,0.3883495145631068,0.5825242718446602,81.21,8.58,0
300,85,15,0.3883495145631068,0.5825242718446602,81.21,8.58,0
80,30,70,1.5384615384615383,2.3076923076923075,17.83,44952.39,1
80,72,28,1.5384615384615383,2.3076923076923075,17.83,58396.53,1
80,89,11,1.5384615384615383,2.3076923076923075,17.83,70821.44,0
90,30,70,1.5384615384615383,2.3076923076923075,17.84,80664.68,0
90,72,28,1.5384615384615383,2.3076923076923075,17.84,90621.74,1
90,89,11,1.5384615384615383,2.3076923076923075,17.84,100081.72,1
97,30,70,1.5384615384615383,2.3076923076923075,17.83,440.15,1
97,72,28,1.5384615384615383,2.3076923076923075,17.83,26648.75,0
97,89,11,1.5384615384615383,2.3076923076923075,17.83,33613.96,0
170,30,70,1.5384615384615383,2.3076923076923075,17.84,39640.61,0
170,72,28,1.5384615384615383,2.3076923076923075,17.84,45937.74,0
170,89,11,1.5384615384615383,2.3076923076923075,17.84,51737.22,0
280,30,70,1.5384615384615383,2.3076923076923075,17.83,3734.79,1
280,89,11,1.5384615384615383,2.3076923076923075,17.83,483.51,1
320,30,70,1.5384615384615383,2.3076923076923075,17.84,57329.9,0
320,72,28,1.5384615384615383,2.3076923076923075,17.84,64072.8,0
320,89,11,1.5384615384615383,2.3076923076923075,17.84,70402.56,1
97,30,70,0.7782101167315175,1.1673151750972763,26.65,21077.21,1
97,72,28,0.7782101167315175,1.1673151750972763,26.65,22465.77,0
97,89,11,0.7782101167315175,1.1673151750972763,26.65,23757.85,0
170,30,70,0.7782101167315175,1.1673151750972763,26.65,24964.15,0
170,72,28,0.7782101167315175,1.1673151750972763,26.65,26362.6,0
170,89,11,0.7782101167315175,1.1673151750972763,26.65,27754.09,0
320,30,70,0.7782101167315175,1.1673151750972763,26.65,29083.96,0
320,72,28,0.7782101167315175,1.1673151750972763,26.65,30693.21,0
320,89,11,0.7782101167315175,1.1673151750972763,26.65,32256.39,0
97,30,70,0.5194805194805194,0.7792207792207793,36.09,19572.66,0
97,72,28,0.5194805194805194,0.7792207792207793,36.09,20641.56,1
97,89,11,0.5194805194805194,0.7792207792207793,36.09,21683.93,0
170,30,70,0.5194805194805194,0.7792207792207793,36.09,22701.13,0
170,72,28,0.5194805194805194,0.7792207792207793,36.09,23853.3,1
170,89,11,0.5194805194805194,0.7792207792207793,36.09,24989.33,1
320,30,70,0.5194805194805194,0.7792207792207793,36.09,26090.36,0
320,72,28,0.5194805194805194,0.7792207792207793,36.09,27383.31,1
320,89,11,0.5194805194805194,0.7792207792207793,36.09,28638.17,0
90,23,77,0.7782101167315175,1.1673151750972763,26.65,63.32,1
90,72,28,0.7782101167315175,1.1673151750972763,26.65,71.52,1
90,89,11,0.7782101167315175,1.1673151750972763,26.65,82.21,1
150,23,77,0.7782101167315175,1.1673151750972763,26.65,1451.46,1
150,72,28,0.7782101167315175,1.1673151750972763,26.65,1587.92,1
150,89,11,0.7782101167315175,1.1673151750972763,26.65,1705.13,1
280,23,77,0.7782101167315175,1.1673151750972763,26.65,1808.98,0
280,72,28,0.7782101167315175,1.1673151750972763,26.65,1927.38,1
280,89,11,0.7782101167315175,1.1673151750972763,26.65,2042.27,1
90,23,77,0.5194805194805194,0.7792207792207793,36.09,63.4,1
90,72,28,0.5194805194805194,0.7792207792207793,36.09,68.71,0
90,89,11,0.5194805194805194,0.7792207792207793,36.09,73.14,0
150,23,77,0.5194805194805194,0.7792207792207793,36.09,80.15,0
150,72,28,0.5194805194805194,0.7792207792207793,36.09,1551.46,0
150,89,11,0.5194805194805194,0.7792207792207793,36.09,1640.05,0
280,23,77,0.5194805194805194,0.7792207792207793,36.09,1719.46,1
280,72,28,0.5194805194805194,0.7792207792207793,36.09,1817.62,0
280,89,11,0.5194805194805194,0.7792207792207793,36.09,1906.06,1
80,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,0
80,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,1
90,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,0
90,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,0
100,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,1
100,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,0
150,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,1
150,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,0
210,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,1
210,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,0
280,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,1
280,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,0
320,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,0
320,100,0,1.5384615384615383,2.3076923076923075,27.2,0.0,0
80,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,1
80,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,0
90,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,1
90,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,0
100,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,1
100,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,0
150,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,1
150,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,0
210,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,0
210,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,0
280,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,0
280,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,0
320,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,0
320,100,0,1.2903225806451613,1.9354838709677418,30.73,0.0,0
80,100,0,1.0256410256410258,1.5384615384615385,36.51,0.0,0
80,100,0,1.0256410256410258,1.5384615384615385,36.52,0.0,0
90,100,0,1.0256410256410258,1.5384615384615385,36.51,0.0,0
90,100,0,1.0256410256410258,1.5384615384615385,36.52,0.0,0
100,100,0,1.0256410256410258,1.5384615384615385,36.51,0.0,1
100,100,0,1.0256410256410258,1.5384615384615385,36.52,0.0,0
150,100,0,1.0256410256410258,1.5384615384615385,36.51,0.0,0
150,100,0,1.0256410256410258,1.5384615384615385,36.52,0.0,0
210,100,0,1.0256410256410258,1.5384615384615385,36.51,0.0,0
210,100,0,1.0256410256410258,1.5384615384615385,36.51,0.0,1
280,100,0,1.0256410256410258,1.5384615384615385,36.51,0.0,0
280,100,0,1.0256410256410258,1.5384615384615385,36.52,0.0,0
320,100,0,1.0256410256410258,1.5384615384615385,36.51,0.0,0
320,100,0,1.0256410256410258,1.5384615384615385,36.51,0.0,0
80,100,0,0.5555555555555556,0.8333333333333333,59.93,0.0,0
80,100,0,0.5555555555555556,0.8333333333333333,59.93,0.0,0
90,100,0,0.5555555555555556,0.8333333333333333,60.06,0.0,0
90,100,0,0.5555555555555556,0.8333333333333333,60.06,0.0,0
100,100,0,0.5555555555555556,0.8333333333333333,60.05,0.0,0
100,100,0,0.5555555555555556,0.8333333333333333,60.05,0.0,0
150,100,0,0.5555555555555556,0.8333333333333333,60.05,0.0,0
150,100,0,0.5555555555555556,0.8333333333333333,60.05,0.0,0
210,100,0,0.5555555555555556,0.8333333333333333,60.05,0.0,0
210,100,0,0.5555555555555556,0.8333333333333333,60.05,0.0,0
280,100,0,0.5555555555555556,0.8333333333333333,60.05,0.0,0
280,100,0,0.5555555555555556,0.8333333333333333,60.05,0.0,0
320,100,0,0.5555555555555556,0.8333333333333333,60.05,0.0,0
320,100,0,0.5555555555555556,0.8333333333333333,60.05,0.0,0
80,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
80,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
90,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
90,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
100,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
100,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
150,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
150,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
210,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
210,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
280,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
280,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
320,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
320,100,0,0.5194805194805194,0.7792207792207793,63.58,0.0,0
80,25,75,1.5384615384615383,2.3076923076923075,27.2,8.46,0
80,75,25,1.5384615384615383,2.3076923076923075,27.2,8.46,0
80,85,15,1.5384615384615383,2.3076923076923075,27.2,8.46,0
90,25,75,1.5384615384615383,2.3076923076923075,27.2,8.46,0
90,85,15,1.5384615384615383,2.3076923076923075,27.2,8.46,0
100,25,75,1.5384615384615383,2.3076923076923075,27.2,8.46,0
100,75,25,1.5384615384615383,2.3076923076923075,27.2,8.46,0
100,85,15,1.5384615384615383,2.3076923076923075,27.2,8.46,1
150,25,75,1.5384615384615383,2.3076923076923075,27.2,8.46,0
150,75,25,1.5384615384615383,2.3076923076923075,27.2,8.46,0
150,85,15,1.5384615384615383,2.3076923076923075,27.2,8.46,1
210,25,75,1.5384615384615383,2.3076923076923075,27.2,8.46,0
210,75,25,1.5384615384615383,2.3076923076923075,27.2,8.46,0
210,85,15,1.5384615384615383,2.3076923076923075,27.2,8.46,1
280,25,75,1.5384615384615383,2.3076923076923075,27.2,8.46,0
280,75,25,1.5384615384615383,2.3076923076923075,27.2,8.46,0
280,85,15,1.5384615384615383,2.3076923076923075,27.2,8.46,0
320,25,75,1.5384615384615383,2.3076923076923075,27.2,8.46,0
320,75,25,1.5384615384615383,2.3076923076923075,27.2,8.46,0
320,85,15,1.5384615384615383,2.3076923076923075,27.2,8.46,0
80,25,75,1.2903225806451613,1.9354838709677418,30.73,8.46,1
80,75,25,1.2903225806451613,1.9354838709677418,30.73,8.46,1
80,85,15,1.2903225806451613,1.9354838709677418,30.73,8.46,0
90,25,75,1.2903225806451613,1.9354838709677418,30.73,8.46,0
90,75,25,1.2903225806451613,1.9354838709677418,30.73,8.46,1
90,85,15,1.2903225806451613,1.9354838709677418,30.73,8.46,0
100,25,75,1.2903225806451613,1.9354838709677418,30.73,8.46,0
100,75,25,1.2903225806451613,1.9354838709677418,30.73,8.46,0
100,85,15,1.2903225806451613,1.9354838709677418,30.73,8.46,0
150,25,75,1.2903225806451613,1.9354838709677418,30.73,8.46,1
150,75,25,1.2903225806451613,1.9354838709677418,30.73,8.46,1
150,85,15,1.2903225806451613,1.9354838709677418,30.73,8.46,0
210,25,75,1.2903225806451613,1.9354838709677418,30.73,8.46,0
210,75,25,1.2903225806451613,1.9354838709677418,30.73,8.46,0
210,85,15,1.2903225806451613,1.9354838709677418,30.73,8.46,0
280,25,75,1.2903225806451613,1.9354838709677418,30.73,8.46,0
280,75,25,1.2903225806451613,1.9354838709677418,30.73,8.46,0
280,85,15,1.2903225806451613,1.9354838709677418,30.73,8.46,1
320,25,75,1.2903225806451613,1.9354838709677418,30.73,8.46,1
320,75,25,1.2903225806451613,1.9354838709677418,30.73,8.46,1
320,85,15,1.2903225806451613,1.9354838709677418,30.73,8.46,0
80,25,75,1.0256410256410258,1.5384615384615385,36.51,8.46,1
80,75,25,1.0256410256410258,1.5384615384615385,36.51,8.46,1
80,85,15,1.0256410256410258,1.5384615384615385,36.51,8.46,1
90,25,75,1.0256410256410258,1.5384615384615385,36.51,8.46,1
90,75,25,1.0256410256410258,1.5384615384615385,36.51,8.46,1
90,85,15,1.0256410256410258,1.5384615384615385,36.51,8.46,0
100,25,75,1.0256410256410258,1.5384615384615385,36.51,8.46,1
100,75,25,1.0256410256410258,1.5384615384615385,36.51,8.46,1
100,85,15,1.0256410256410258,1.5384615384615385,36.51,8.46,0
150,25,75,1.0256410256410258,1.5384615384615385,36.51,8.46,1
150,75,25,1.0256410256410258,1.5384615384615385,36.51,8.46,1
150,85,15,1.0256410256410258,1.5384615384615385,36.52,8.46,0
210,25,75,1.0256410256410258,1.5384615384615385,36.51,8.46,0
210,75,25,1.0256410256410258,1.5384615384615385,36.51,8.46,0
210,85,15,1.0256410256410258,1.5384615384615385,36.51,8.46,0
280,25,75,1.0256410256410258,1.5384615384615385,36.51,8.46,0
280,75,25,1.0256410256410258,1.5384615384615385,36.51,8.46,0
280,85,15,1.0256410256410258,1.5384615384615385,36.51,8.46,0
320,25,75,1.0256410256410258,1.5384615384615385,36.51,8.46,0
320,75,25,1.0256410256410258,1.5384615384615385,36.51,8.46,0
320,85,15,1.0256410256410258,1.5384615384615385,36.51,8.46,0
80,25,75,0.5555555555555556,0.8333333333333333,59.93,8.46,1
80,75,25,0.5555555555555556,0.8333333333333333,59.93,8.46,0
80,85,15,0.5555555555555556,0.8333333333333333,59.93,8.46,0
90,25,75,0.5555555555555556,0.8333333333333333,59.93,8.46,0
90,75,25,0.5555555555555556,0.8333333333333333,59.93,8.46,0
90,85,15,0.5555555555555556,0.8333333333333333,60.05,8.58,0
100,25,75,0.5555555555555556,0.8333333333333333,60.05,8.58,1
100,75,25,0.5555555555555556,0.8333333333333333,59.93,8.46,1
100,85,15,0.5555555555555556,0.8333333333333333,60.05,8.58,0
150,25,75,0.5555555555555556,0.8333333333333333,60.05,8.58,1
150,75,25,0.5555555555555556,0.8333333333333333,60.05,8.58,0
150,85,15,0.5555555555555556,0.8333333333333333,60.05,8.58,0
210,25,75,0.5555555555555556,0.8333333333333333,60.05,8.58,0
210,75,25,0.5555555555555556,0.8333333333333333,60.05,8.58,0
210,85,15,0.5555555555555556,0.8333333333333333,60.05,8.58,0
280,25,75,0.5555555555555556,0.8333333333333333,60.05,8.58,0
280,75,25,0.5555555555555556,0.8333333333333333,60.05,8.58,0
280,85,15,0.5555555555555556,0.8333333333333333,60.05,8.58,0
320,25,75,0.5555555555555556,0.8333333333333333,60.05,8.58,0
320,75,25,0.5555555555555556,0.8333333333333333,60.05,8.58,0
320,85,15,0.5555555555555556,0.8333333333333333,60.05,8.58,0
80,25,75,0.5194805194805194,0.7792207792207793,63.58,8.58,1
80,75,25,0.5194805194805194,0.7792207792207793,63.58,8.58,1
80,85,15,0.5194805194805194,0.7792207792207793,63.58,8.58,0
90,25,75,0.5194805194805194,0.7792207792207793,63.58,8.58,0
90,75,25,0.5194805194805194,0.7792207792207793,63.58,8.58,0
90,85,15,0.5194805194805194,0.7792207792207793,63.58,8.58,0
100,25,75,0.5194805194805194,0.7792207792207793,63.58,8.58,0
100,75,25,0.5194805194805194,0.7792207792207793,63.58,8.58,0
100,85,15,0.5194805194805194,0.7792207792207793,63.58,8.58,0
150,25,75,0.5194805194805194,0.7792207792207793,63.58,8.58,0
150,75,25,0.5194805194805194,0.7792207792207793,63.58,8.58,0
150,85,15,0.5194805194805194,0.7792207792207793,63.58,8.58,0
210,25,75,0.5194805194805194,0.7792207792207793,63.58,8.58,0
210,75,25,0.5194805194805194,0.7792207792207793,63.58,8.58,0
210,85,15,0.5194805194805194,0.7792207792207793,63.58,8.58,0
280,25,75,0.5194805194805194,0.7792207792207793,63.58,8.58,1
280,75,25,0.5194805194805194,0.7792207792207793,63.58,8.58,0
280,85,15,0.5194805194805194,0.7792207792207793,63.58,8.58,0
320,25,75,0.5194805194805194,0.7792207792207793,63.58,8.58,0
320,75,25,0.5194805194805194,0.7792207792207793,63.58,8.58,0
320,85,15,0.5194805194805194,0.7792207792207793,63.58,8.58,0
80,72,28,1.5384615384615383,2.3076923076923075,27.2,52.95,1
80,89,11,1.5384615384615383,2.3076923076923075,27.2,4187.33,1
90,72,28,1.5384615384615383,2.3076923076923075,27.2,3424.68,0
90,89,11,1.5384615384615383,2.3076923076923075,27.2,3968.02,1
100,72,28,1.5384615384615383,2.3076923076923075,27.2,4892.54,1
100,89,11,1.5384615384615383,2.3076923076923075,27.2,5635.89,0
150,72,28,1.5384615384615383,2.3076923076923075,27.2,6922.01,0
150,89,11,1.5384615384615383,2.3076923076923075,27.2,3525.6,0
210,72,28,1.5384615384615383,2.3076923076923075,27.2,3857.74,1
210,89,11,1.5384615384615383,2.3076923076923075,27.2,4209.39,1
280,72,28,1.5384615384615383,2.3076923076923075,27.2,4510.3,0
280,89,11,1.5384615384615383,2.3076923076923075,27.2,4811.15,1
320,72,28,1.5384615384615383,2.3076923076923075,27.2,5080.85,0
320,89,11,1.5384615384615383,2.3076923076923075,27.2,5397.36,1
80,72,28,1.2903225806451613,1.9354838709677418,30.73,4415.28,1
80,89,11,1.2903225806451613,1.9354838709677418,30.73,2965.39,1
90,72,28,1.2903225806451613,1.9354838709677418,30.73,2650.65,0
90,89,11,1.2903225806451613,1.9354838709677418,30.73,58.03,1
100,72,28,1.2903225806451613,1.9354838709677418,30.73,1982.04,1
100,89,11,1.2903225806451613,1.9354838709677418,30.73,2517.23,1
150,72,28,1.2903225806451613,1.9354838709677418,30.73,2814.99,1
150,89,11,1.2903225806451613,1.9354838709677418,30.73,3041.41,1
210,72,28,1.2903225806451613,1.9354838709677418,30.73,2049.55,0
210,89,11,1.2903225806451613,1.9354838709677418,30.73,2049.55,0
280,72,28,1.2903225806451613,1.9354838709677418,30.73,2049.55,1
280,89,11,1.2903225806451613,1.9354838709677418,30.73,2114.19,0
320,72,28,1.2903225806451613,1.9354838709677418,30.73,2295.24,1
320,89,11,1.2903225806451613,1.9354838709677418,30.73,2484.63,0
80,72,28,1.0256410256410258,1.5384615384615385,36.52,4345.42,1
80,89,11,1.0256410256410258,1.5384615384615385,36.52,4115.68,0
90,72,28,1.0256410256410258,1.5384615384615385,36.52,3853.31,0
90,89,11,1.0256410256410258,1.5384615384615385,36.52,3588.76,1
100,72,28,1.0256410256410258,1.5384615384615385,36.52,3294.74,0
100,89,11,1.0256410256410258,1.5384615384615385,36.52,3005.41,0
150,72,28,1.0256410256410258,1.5384615384615385,36.52,2625.34,0
150,89,11,1.0256410256410258,1.5384615384615385,36.52,2302.68,0
210,72,28,1.0256410256410258,1.5384615384615385,36.51,343.35,1
210,89,11,1.0256410256410258,1.5384615384615385,36.52,4597.85,0
280,72,28,1.0256410256410258,1.5384615384615385,36.52,4811.3,0
280,89,11,1.0256410256410258,1.5384615384615385,36.52,2267.4,1
320,72,28,1.0256410256410258,1.5384615384615385,36.51,3256.24,0
320,89,11,1.0256410256410258,1.5384615384615385,36.52,1864.68,0
80,72,28,0.5555555555555556,0.8333333333333333,59.93,1587.97,0
80,89,11,0.5555555555555556,0.8333333333333333,59.93,1807.22,0
90,72,28,0.5555555555555556,0.8333333333333333,59.93,49.97,0
90,89,11,0.5555555555555556,0.8333333333333333,60.06,1997.16,0
100,72,28,0.5555555555555556,0.8333333333333333,60.06,2171.18,0
100,89,11,0.5555555555555556,0.8333333333333333,60.05,3397.1,1
150,72,28,0.5555555555555556,0.8333333333333333,60.05,3701.25,0
150,89,11,0.5555555555555556,0.8333333333333333,60.05,3701.25,0
210,72,28,0.5555555555555556,0.8333333333333333,60.05,3701.25,0
210,89,11,0.5555555555555556,0.8333333333333333,60.05,3701.25,0
280,72,28,0.5555555555555556,0.8333333333333333,60.05,3701.25,0
280,89,11,0.5555555555555556,0.8333333333333333,60.05,3701.25,0
320,72,28,0.5555555555555556,0.8333333333333333,60.05,3701.25,1
320,89,11,0.5555555555555556,0.8333333333333333,60.05,3701.25,0
80,72,28,0.5194805194805194,0.7792207792207793,63.58,55.06,1
80,89,11,0.5194805194805194,0.7792207792207793,63.58,1751.29,1
90,72,28,0.5194805194805194,0.7792207792207793,63.58,3359.41,1
90,89,11,0.5194805194805194,0.7792207792207793,63.58,1926.82,0
100,72,28,0.5194805194805194,0.7792207792207793,63.58,2093.39,0
100,89,11,0.5194805194805194,0.7792207792207793,63.58,2912.01,0
150,72,28,0.5194805194805194,0.7792207792207793,63.58,1530.45,0
150,89,11,0.5194805194805194,0.7792207792207793,63.58,3216.99,1
210,72,28,0.5194805194805194,0.7792207792207793,63.58,3075.23,1
210,89,11,0.5194805194805194,0.7792207792207793,63.58,2777.44,0
280,72,28,0.5194805194805194,0.7792207792207793,63.58,2610.55,0
280,89,11,0.5194805194805194,0.7792207792207793,63.58,2424.3,1
320,72,28,0.5194805194805194,0.7792207792207793,63.58,2255.97,1
320,89,11,0.5194805194805194,0.7792207792207793,63.58,58.0,0
