connections,read_percent,write_percent,db_mem_coef,pgpool_cache_coef,read_cost,write_cost,effective,effective_coef
320,86,14,0.975,0.65,18.42,239.44,True,1.0564484094759263
320,92,8,0.975,0.65,18.42,246.26,False,0.7232731439121036
97,36,66,1.285,0.8566666666666666,0.01,189.92,False,0.7087099266797422
97,73,27,1.285,0.8566666666666666,18.41,201.26,False,0.7324727362711443
97,86,14,1.285,0.8566666666666666,18.41,209.5,False,0.8599626604040952
97,92,8,1.285,0.8566666666666666,18.41,215.8,False,0.8572093219472552
170,36,66,1.285,0.8566666666666666,18.41,222.09,False,0.9447005431997726
170,73,27,1.285,0.8566666666666666,18.41,229.65,False,0.6695979450370353
170,86,14,1.285,0.8566666666666666,18.41,237.21,True,1.0368440338736076
170,92,8,1.285,0.8566666666666666,18.41,242.25,False,0.7807873099763465
210,36,66,1.285,0.8566666666666666,18.41,368.03,False,0.8814773257989517
210,73,27,1.285,0.8566666666666666,18.41,368.03,True,1.1817151489347428
210,86,14,1.285,0.8566666666666666,18.41,368.03,True,1.1211377168287993
210,92,8,1.285,0.8566666666666666,18.41,368.03,True,1.0239719207586615
320,36,66,1.285,0.8566666666666666,18.41,368.03,False,0.9647402767600767
320,73,27,1.285,0.8566666666666666,18.41,368.03,False,0.8167149385088605
320,86,14,1.285,0.8566666666666666,18.41,368.03,False,0.8780742615705814
320,92,8,1.285,0.8566666666666666,18.41,368.03,False,0.9372176109122926
80,36,66,1.8,1.2,18.41,477.43,True,1.0671965315237828
80,73,27,1.8,1.2,18.41,323.64,False,0.608316144160101
80,86,14,1.8,1.2,18.41,236.61,True,1.164348092341441
80,92,8,1.8,1.2,18.42,443.24,False,0.8962433134572994
90,36,66,1.8,1.2,18.42,11.42,False,0.7361856399297854
90,73,27,1.8,1.2,18.42,11.69,False,0.8545900501584682
90,86,14,1.8,1.2,18.42,176.3,False,0.8742042843167721
90,92,8,1.8,1.2,18.42,191.19,True,1.023537000647764
97,36,66,1.8,1.2,18.41,11.69,False,0.8837049785616975
97,73,27,1.8,1.2,18.41,11.87,True,1.0020815585634144
97,86,14,1.8,1.2,18.41,12.0,True,1.1384650086568195
97,92,8,1.8,1.2,18.41,12.27,True,1.2852608294618255
100,36,66,1.8,1.2,18.42,428.52,True,1.0473062794856411
100,73,27,1.8,1.2,18.42,417.39,False,0.9085120224841654
100,86,14,1.8,1.2,18.42,340.63,False,0.8936207222849876
100,92,8,1.8,1.2,18.42,340.63,False,0.9207075992150291
150,36,66,1.8,1.2,18.42,340.63,False,0.6666848203198042
150,73,27,1.8,1.2,18.42,357.73,False,0.9901591606465766
150,86,14,1.8,1.2,18.42,362.17,False,0.9158234484325822
150,92,8,1.8,1.2,18.42,362.17,True,1.036109206620744
170,36,66,1.8,1.2,18.41,139.4,True,1.2879632617005046
170,73,27,1.8,1.2,18.41,146.11,False,0.8436731271763541
170,86,14,1.8,1.2,18.41,153.49,True,1.3357028722340405
170,92,8,1.8,1.2,18.41,157.52,False,0.9935203496753703
210,36,66,1.8,1.2,18.41,183.01,False,0.662136817893903
210,73,27,1.8,1.2,18.41,188.38,True,1.3167378120663402
210,86,14,1.8,1.2,18.41,193.75,True,1.1648275366186431
210,92,8,1.8,1.2,18.41,196.43,True,1.1478527002837644
280,36,66,1.8,1.2,18.42,362.17,True,1.0574992813717305
280,73,27,1.8,1.2,18.42,376.89,True,1.0334776610787122
280,86,14,1.8,1.2,18.42,391.62,True,1.1051179294701545
280,92,8,1.8,1.2,18.42,402.66,True,1.0133350793904183
320,36,66,1.8,1.2,18.41,162.89,True,1.0811501028886645
320,73,27,1.8,1.2,18.41,169.59,True,1.3151842708211035
320,86,14,1.8,1.2,18.41,174.96,False,0.9737535829938166
320,92,8,1.8,1.2,18.41,178.99,False,0.7590135919075444
80,36,66,1.925,1.2833333333333334,18.42,185.03,True,1.2683977142920688
80,73,27,1.925,1.2833333333333334,18.42,189.15,False,0.9824734052843156
80,86,14,1.925,1.2833333333333334,18.42,193.27,True,1.0857004310086331
80,92,8,1.925,1.2833333333333334,18.42,197.4,True,1.0755151473412967
90,36,66,1.925,1.2833333333333334,18.42,182.29,False,0.7443023819355883
90,73,27,1.925,1.2833333333333334,18.42,176.79,True,1.0250560232915427
90,86,14,1.925,1.2833333333333334,18.42,171.74,True,1.0907424476154546
90,92,8,1.925,1.2833333333333334,18.42,11.79,True,1.1012229663931377
100,36,66,1.925,1.2833333333333334,18.42,205.64,True,1.3309486871830714
100,73,27,1.925,1.2833333333333334,18.42,167.89,False,0.9858017257130886
100,86,14,1.925,1.2833333333333334,18.42,158.31,False,0.8961944959943167
100,92,8,1.925,1.2833333333333334,18.42,202.89,False,0.9553875365215521
150,36,66,1.925,1.2833333333333334,18.42,142.69,False,0.8824231040429037
150,73,27,1.925,1.2833333333333334,18.42,172.01,True,1.1292367074724516
150,86,14,1.925,1.2833333333333334,18.42,200.14,True,1.03756748108973
150,92,8,1.925,1.2833333333333334,18.42,162.39,True,1.0211716280932084
210,36,66,1.925,1.2833333333333334,0.01,11.81,True,1.1983362689814339
210,73,27,1.925,1.2833333333333334,18.42,12.11,False,0.9330847968449824
210,86,14,1.925,1.2833333333333334,18.42,149.36,True,1.1966413642885902
210,92,8,1.925,1.2833333333333334,18.42,162.39,True,1.0074516023024078
280,36,66,1.925,1.2833333333333334,18.42,172.01,False,0.6242245686424265
280,73,27,1.925,1.2833333333333334,18.42,156.9,False,0.8307602735944062
280,86,14,1.925,1.2833333333333334,18.42,195.36,True,1.0398540195821986
280,92,8,1.925,1.2833333333333334,18.42,184.37,False,0.9426902886729653
320,36,66,1.925,1.2833333333333334,18.42,156.9,True,1.0272920590968544
320,73,27,1.925,1.2833333333333334,18.42,156.9,False,0.8383867871594485
320,86,14,1.925,1.2833333333333334,18.42,156.9,False,0.9931220037199123
320,92,8,1.925,1.2833333333333334,18.41,199.59,False,0.8983236831870011
90,75,25,0.65,0.43333333333333335,27.2,8.46,True,1.0845849114721064
80,25,75,1.925,1.2833333333333334,63.58,8.58,False,0.9117334559915578
80,75,25,1.925,1.2833333333333334,63.58,8.58,True,1.148506684667028
80,85,15,1.925,1.2833333333333334,63.58,8.58,True,1.3395061169616946
100,25,75,1.925,1.2833333333333334,63.58,8.58,True,1.2968377243382665
100,75,25,1.925,1.2833333333333334,63.58,8.58,True,1.2590808753967209
100,85,15,1.925,1.2833333333333334,63.58,8.58,True,1.6865007543390516
300,25,75,1.925,1.2833333333333334,63.58,8.58,False,0.7158640719394723
300,75,25,1.925,1.2833333333333334,63.58,8.58,True,1.5533050733046323
300,85,15,1.925,1.2833333333333334,63.58,8.58,True,1.4427905075843228
80,25,75,2.575,1.7166666666666668,81.21,8.58,False,0.9594779173816778
80,75,25,2.575,1.7166666666666668,81.21,8.58,True,1.2013898537204244
80,85,15,2.575,1.7166666666666668,81.21,8.58,True,1.3233813722080239
100,25,75,2.575,1.7166666666666668,81.21,8.58,True,1.150284821681223
100,75,25,2.575,1.7166666666666668,81.21,8.58,True,1.2252139606963524
100,85,15,2.575,1.7166666666666668,81.21,8.58,True,1.7827531092712
300,25,75,2.575,1.7166666666666668,81.21,8.58,False,0.7949899573147632
300,75,25,2.575,1.7166666666666668,81.21,8.58,True,1.2831503752247906
300,85,15,2.575,1.7166666666666668,81.21,8.58,True,1.412750943916213
80,30,70,0.65,0.43333333333333335,17.83,44952.39,False,0.6719920192351928
80,72,28,0.65,0.43333333333333335,17.83,58396.53,False,0.7784292626552999
80,89,11,0.65,0.43333333333333335,17.83,70821.44,True,1.0215321398201584
90,30,70,0.65,0.43333333333333335,17.84,80664.68,True,1.056228960552306
90,72,28,0.65,0.43333333333333335,17.84,90621.74,False,0.9035213692330124
90,89,11,0.65,0.43333333333333335,17.84,100081.72,False,0.9131038825928871
97,30,70,0.65,0.43333333333333335,17.83,440.15,False,0.9996091182917134
97,72,28,0.65,0.43333333333333335,17.83,26648.75,True,1.3927221313772884
97,89,11,0.65,0.43333333333333335,17.83,33613.96,True,1.2552516333373662
170,30,70,0.65,0.43333333333333335,17.84,39640.61,True,1.1432210836404555
170,72,28,0.65,0.43333333333333335,17.84,45937.74,True,1.0941739144544687
170,89,11,0.65,0.43333333333333335,17.84,51737.22,True,1.0446183547657206
280,30,70,0.65,0.43333333333333335,17.83,3734.79,False,0.6931159102957106
280,89,11,0.65,0.43333333333333335,17.83,483.51,False,0.9987552098253505
320,30,70,0.65,0.43333333333333335,17.84,57329.9,True,1.0937276233449003
320,72,28,0.65,0.43333333333333335,17.84,64072.8,True,1.1544393122536867
320,89,11,0.65,0.43333333333333335,17.84,70402.56,False,0.9700839722790308
97,30,70,1.285,0.8566666666666666,26.65,21077.21,False,0.7621696693800393
97,72,28,1.285,0.8566666666666666,26.65,22465.77,True,1.7835516812910932
97,89,11,1.285,0.8566666666666666,26.65,23757.85,True,1.6910374212732369
170,30,70,1.285,0.8566666666666666,26.65,24964.15,True,1.5016180943427526
170,72,28,1.285,0.8566666666666666,26.65,26362.6,True,1.3999275131408742
170,89,11,1.285,0.8566666666666666,26.65,27754.09,True,1.1924627231551888
320,30,70,1.285,0.8566666666666666,26.65,29083.96,True,1.3066076223446876
320,72,28,1.285,0.8566666666666666,26.65,30693.21,True,1.3466590336093056
320,89,11,1.285,0.8566666666666666,26.65,32256.39,True,1.3632322885304602
97,30,70,1.925,1.2833333333333334,36.09,19572.66,True,1.249351285138284
97,72,28,1.925,1.2833333333333334,36.09,20641.56,False,0.9962627284112597
97,89,11,1.925,1.2833333333333334,36.09,21683.93,True,1.235702875456912
170,30,70,1.925,1.2833333333333334,36.09,22701.13,True,1.051881642554411
170,72,28,1.925,1.2833333333333334,36.09,23853.3,False,0.8904524182781737
170,89,11,1.925,1.2833333333333334,36.09,24989.33,False,0.9736358488146735
320,30,70,1.925,1.2833333333333334,36.09,26090.36,True,1.0684775762371554
320,72,28,1.925,1.2833333333333334,36.09,27383.31,False,0.9729794409474357
320,89,11,1.925,1.2833333333333334,36.09,28638.17,True,2.2455651411316726
90,23,77,1.285,0.8566666666666666,26.65,63.32,False,0.6348703358668489
90,72,28,1.285,0.8566666666666666,26.65,71.52,False,0.7228034299126523
90,89,11,1.285,0.8566666666666666,26.65,82.21,False,0.8301122414065767
150,23,77,1.285,0.8566666666666666,26.65,1451.46,False,0.7784198977988045
150,72,28,1.285,0.8566666666666666,26.65,1587.92,False,0.8559241474978831
150,89,11,1.285,0.8566666666666666,26.65,1705.13,False,0.9219789254149291
280,23,77,1.285,0.8566666666666666,26.65,1808.98,True,1.0171242568119025
280,72,28,1.285,0.8566666666666666,26.65,1927.38,False,0.8900560310266395
280,89,11,1.285,0.8566666666666666,26.65,2042.27,False,0.9954609369881589
90,23,77,1.925,1.2833333333333334,36.09,63.4,False,0.9753676808632673
90,72,28,1.925,1.2833333333333334,36.09,68.71,True,1.1278254482989687
90,89,11,1.925,1.2833333333333334,36.09,73.14,True,1.1366538934183112
150,23,77,1.925,1.2833333333333334,36.09,80.15,True,1.0258252307114784
150,72,28,1.925,1.2833333333333334,36.09,1551.46,True,1.2075621211949354
150,89,11,1.925,1.2833333333333334,36.09,1640.05,True,1.2221124493371278
280,23,77,1.925,1.2833333333333334,36.09,1719.46,False,0.9934004571096426
280,72,28,1.925,1.2833333333333334,36.09,1817.62,True,1.037836165032478
280,89,11,1.925,1.2833333333333334,36.09,1906.06,False,0.8024455777917189
80,100,0,0.65,0.43333333333333335,27.2,0.0,True,1.605848223085046
80,100,0,0.65,0.43333333333333335,27.2,0.0,False,0.749536826153209
90,100,0,0.65,0.43333333333333335,27.2,0.0,True,1.1690260881354047
90,100,0,0.65,0.43333333333333335,27.2,0.0,True,3.696231419157761
100,100,0,0.65,0.43333333333333335,27.2,0.0,False,0.7916439778273777
100,100,0,0.65,0.43333333333333335,27.2,0.0,True,3.6223865090000196
150,100,0,0.65,0.43333333333333335,27.2,0.0,False,0.982465957432574
150,100,0,0.65,0.43333333333333335,27.2,0.0,True,2.80982673257776
210,100,0,0.65,0.43333333333333335,27.2,0.0,False,0.8779171951619185
210,100,0,0.65,0.43333333333333335,27.2,0.0,True,3.2775951035781543
280,100,0,0.65,0.43333333333333335,27.2,0.0,False,0.9295540397033302
280,100,0,0.65,0.43333333333333335,27.2,0.0,True,2.673863329360144
320,100,0,0.65,0.43333333333333335,27.2,0.0,True,7.903092595483186
320,100,0,0.65,0.43333333333333335,27.2,0.0,True,3.1671179644692242
80,100,0,0.775,0.5166666666666667,30.73,0.0,False,0.7708595898100001
80,100,0,0.775,0.5166666666666667,30.73,0.0,True,2.8088799543306138
90,100,0,0.775,0.5166666666666667,30.73,0.0,False,0.8836845290359395
90,100,0,0.775,0.5166666666666667,30.73,0.0,True,2.3754784570051584
100,100,0,0.775,0.5166666666666667,30.73,0.0,False,0.7425030884896111
100,100,0,0.775,0.5166666666666667,30.73,0.0,True,4.349319943726403
150,100,0,0.775,0.5166666666666667,30.73,0.0,False,0.8555021928000266
150,100,0,0.775,0.5166666666666667,30.73,0.0,True,2.5205226718572415
210,100,0,0.775,0.5166666666666667,30.73,0.0,True,2.3467825712859325
210,100,0,0.775,0.5166666666666667,30.73,0.0,True,2.6003875685190545
280,100,0,0.775,0.5166666666666667,30.73,0.0,True,2.1510906614044703
280,100,0,0.775,0.5166666666666667,30.73,0.0,True,3.0537947770362943
320,100,0,0.775,0.5166666666666667,30.73,0.0,True,1.1489785341319083
320,100,0,0.775,0.5166666666666667,30.73,0.0,True,3.0216310263641497
80,100,0,0.975,0.65,36.51,0.0,True,1.8795473647452736
80,100,0,0.975,0.65,36.52,0.0,True,2.583407057243192
90,100,0,0.975,0.65,36.51,0.0,True,1.0338031612511749
90,100,0,0.975,0.65,36.52,0.0,True,2.425880837190012
100,100,0,0.975,0.65,36.51,0.0,False,0.9639002109763403
100,100,0,0.975,0.65,36.52,0.0,True,2.7336578975159376
150,100,0,0.975,0.65,36.51,0.0,True,1.0464138293409193
150,100,0,0.975,0.65,36.52,0.0,True,1.4690438880333159
210,100,0,0.975,0.65,36.51,0.0,True,1.3364820995094928
210,100,0,0.975,0.65,36.51,0.0,False,0.98246200594062
280,100,0,0.975,0.65,36.51,0.0,True,2.454628838189723
280,100,0,0.975,0.65,36.52,0.0,True,3.1294727882366544
320,100,0,0.975,0.65,36.51,0.0,True,1.0359607201944037
320,100,0,0.975,0.65,36.51,0.0,True,1.124857355005797
80,100,0,1.8,1.2,59.93,0.0,True,1.640831201216636
80,100,0,1.8,1.2,59.93,0.0,True,1.8293260760720784
90,100,0,1.8,1.2,60.06,0.0,True,1.9605531972463601
90,100,0,1.8,1.2,60.06,0.0,True,1.7564675601695587
100,100,0,1.8,1.2,60.05,0.0,True,2.0574363325326264
100,100,0,1.8,1.2,60.05,0.0,True,2.0438893793285358
150,100,0,1.8,1.2,60.05,0.0,True,2.4263172663503263
150,100,0,1.8,1.2,60.05,0.0,True,2.0213595302580623
210,100,0,1.8,1.2,60.05,0.0,True,1.7447187374416047
210,100,0,1.8,1.2,60.05,0.0,True,2.607944126253639
280,100,0,1.8,1.2,60.05,0.0,True,2.5007598740474766
280,100,0,1.8,1.2,60.05,0.0,True,2.754471461576606
320,100,0,1.8,1.2,60.05,0.0,True,3.210854637099778
320,100,0,1.8,1.2,60.05,0.0,True,1.4096031730168113
80,100,0,1.925,1.2833333333333334,63.58,0.0,True,1.7283311778805277
80,100,0,1.925,1.2833333333333334,63.58,0.0,True,1.7426080138221622
90,100,0,1.925,1.2833333333333334,63.58,0.0,True,1.7997981263785396
90,100,0,1.925,1.2833333333333334,63.58,0.0,True,1.7451555954950524
100,100,0,1.925,1.2833333333333334,63.58,0.0,True,2.0092814090329014
100,100,0,1.925,1.2833333333333334,63.58,0.0,True,2.201545101471458
150,100,0,1.925,1.2833333333333334,63.58,0.0,True,2.346648523659442
150,100,0,1.925,1.2833333333333334,63.58,0.0,True,2.9881798648502262
210,100,0,1.925,1.2833333333333334,63.58,0.0,True,2.203037006535676
210,100,0,1.925,1.2833333333333334,63.58,0.0,True,2.4365463895932953
280,100,0,1.925,1.2833333333333334,63.58,0.0,True,2.0596842007822347
280,100,0,1.925,1.2833333333333334,63.58,0.0,True,2.4852590712607134
320,100,0,1.925,1.2833333333333334,63.58,0.0,True,2.1892727383581385
320,100,0,1.925,1.2833333333333334,63.58,0.0,True,2.192030494571606
80,25,75,0.65,0.43333333333333335,27.2,8.46,True,1.3303559404691034
80,75,25,0.65,0.43333333333333335,27.2,8.46,True,1.1220569813800365
80,85,15,0.65,0.43333333333333335,27.2,8.46,True,2.1537494632258554
90,25,75,0.65,0.43333333333333335,27.2,8.46,True,1.0755402045155573
90,85,15,0.65,0.43333333333333335,27.2,8.46,True,1.0019816049158687
100,25,75,0.65,0.43333333333333335,27.2,8.46,True,1.0638247874661413
100,75,25,0.65,0.43333333333333335,27.2,8.46,True,1.3856036576028257
100,85,15,0.65,0.43333333333333335,27.2,8.46,False,0.7816134439832523
150,25,75,0.65,0.43333333333333335,27.2,8.46,True,1.0265406605532836
150,75,25,0.65,0.43333333333333335,27.2,8.46,True,1.334270847725681
150,85,15,0.65,0.43333333333333335,27.2,8.46,False,0.8972737716253104
210,25,75,0.65,0.43333333333333335,27.2,8.46,True,1.025360234380454
210,75,25,0.65,0.43333333333333335,27.2,8.46,True,1.4653768358128334
210,85,15,0.65,0.43333333333333335,27.2,8.46,False,0.924964940375621
280,25,75,0.65,0.43333333333333335,27.2,8.46,True,1.0163284476163426
280,75,25,0.65,0.43333333333333335,27.2,8.46,True,1.4221211189921232
280,85,15,0.65,0.43333333333333335,27.2,8.46,True,1.0698100482133972
320,25,75,0.65,0.43333333333333335,27.2,8.46,True,1.028863346911305
320,75,25,0.65,0.43333333333333335,27.2,8.46,True,1.445522316538185
320,85,15,0.65,0.43333333333333335,27.2,8.46,True,1.8555630755989063
80,25,75,0.775,0.5166666666666667,30.73,8.46,False,0.5147965287631304
80,75,25,0.775,0.5166666666666667,30.73,8.46,False,0.6902403090171007
80,85,15,0.775,0.5166666666666667,30.73,8.46,True,1.6673950080452162
90,25,75,0.775,0.5166666666666667,30.73,8.46,True,1.0815317012350578
90,75,25,0.775,0.5166666666666667,30.73,8.46,False,0.664036231187832
90,85,15,0.775,0.5166666666666667,30.73,8.46,True,1.071368692849401
100,25,75,0.775,0.5166666666666667,30.73,8.46,True,1.0665386226792997
100,75,25,0.775,0.5166666666666667,30.73,8.46,True,1.1165588257427943
100,85,15,0.775,0.5166666666666667,30.73,8.46,True,1.6757218349684166
150,25,75,0.775,0.5166666666666667,30.73,8.46,False,0.8623999205030953
150,75,25,0.775,0.5166666666666667,30.73,8.46,False,0.9863576903750416
150,85,15,0.775,0.5166666666666667,30.73,8.46,True,1.5978282525243364
210,25,75,0.775,0.5166666666666667,30.73,8.46,True,1.3361519829103585
210,75,25,0.775,0.5166666666666667,30.73,8.46,True,1.8118177264421373
210,85,15,0.775,0.5166666666666667,30.73,8.46,True,1.522611601105525
280,25,75,0.775,0.5166666666666667,30.73,8.46,True,1.1716017489678152
280,75,25,0.775,0.5166666666666667,30.73,8.46,True,1.2237482919023517
280,85,15,0.775,0.5166666666666667,30.73,8.46,False,0.8503287711179662
320,25,75,0.775,0.5166666666666667,30.73,8.46,False,0.5432267699326669
320,75,25,0.775,0.5166666666666667,30.73,8.46,False,0.8878409187753621
320,85,15,0.775,0.5166666666666667,30.73,8.46,True,1.7749868274524692
80,25,75,0.975,0.65,36.51,8.46,False,0.9190459331427946
80,75,25,0.975,0.65,36.51,8.46,False,0.6844789645575912
80,85,15,0.975,0.65,36.51,8.46,False,0.9098116972950969
90,25,75,0.975,0.65,36.51,8.46,False,0.7421441487254681
90,75,25,0.975,0.65,36.51,8.46,False,0.6907768453790412
90,85,15,0.975,0.65,36.51,8.46,True,1.3777136123584777
100,25,75,0.975,0.65,36.51,8.46,False,0.997609577560865
100,75,25,0.975,0.65,36.51,8.46,False,0.7449381607533936
100,85,15,0.975,0.65,36.51,8.46,True,1.1035836817244218
150,25,75,0.975,0.65,36.51,8.46,False,0.9912397275207001
150,75,25,0.975,0.65,36.51,8.46,False,0.7362991664515516
150,85,15,0.975,0.65,36.52,8.46,True,1.897349756312135
210,25,75,0.975,0.65,36.51,8.46,True,1.0182751568352135
210,75,25,0.975,0.65,36.51,8.46,True,1.200417768429807
210,85,15,0.975,0.65,36.51,8.46,True,2.5745692339892523
280,25,75,0.975,0.65,36.51,8.46,True,1.2097996092696046
280,75,25,0.975,0.65,36.51,8.46,True,1.045122018867455
280,85,15,0.975,0.65,36.51,8.46,True,1.56000400153656
320,25,75,0.975,0.65,36.51,8.46,True,1.2006042028840054
320,75,25,0.975,0.65,36.51,8.46,True,1.410644374528977
320,85,15,0.975,0.65,36.51,8.46,True,2.2216607923473957
80,25,75,1.8,1.2,59.93,8.46,False,0.9610486697604025
80,75,25,1.8,1.2,59.93,8.46,True,1.2327329003556586
80,85,15,1.8,1.2,59.93,8.46,True,1.4033405863797368
90,25,75,1.8,1.2,59.93,8.46,True,1.0198020811615987
90,75,25,1.8,1.2,59.93,8.46,True,1.1270993995407834
90,85,15,1.8,1.2,60.05,8.58,True,1.7389385891800497
100,25,75,1.8,1.2,60.05,8.58,False,0.932539661109376
100,75,25,1.8,1.2,59.93,8.46,False,0.9495061253139301
100,85,15,1.8,1.2,60.05,8.58,True,1.518388163808529
150,25,75,1.8,1.2,60.05,8.58,False,0.9672224641947212
150,75,25,1.8,1.2,60.05,8.58,True,1.4533719700618324
150,85,15,1.8,1.2,60.05,8.58,True,1.8294438610532984
210,25,75,1.8,1.2,60.05,8.58,True,1.315434409867309
210,75,25,1.8,1.2,60.05,8.58,True,1.434471654560824
210,85,15,1.8,1.2,60.05,8.58,True,1.041698989014246
280,25,75,1.8,1.2,60.05,8.58,True,1.1763238716862647
280,75,25,1.8,1.2,60.05,8.58,True,1.6122012105841748
280,85,15,1.8,1.2,60.05,8.58,True,2.2839401424138615
320,25,75,1.8,1.2,60.05,8.58,True,1.0951574672904865
320,75,25,1.8,1.2,60.05,8.58,True,1.96818050311231
320,85,15,1.8,1.2,60.05,8.58,True,2.0982742570333643
80,25,75,1.925,1.2833333333333334,63.58,8.58,False,0.955776444233669
80,75,25,1.925,1.2833333333333334,63.58,8.58,False,0.840734695526658
80,85,15,1.925,1.2833333333333334,63.58,8.58,True,1.2525929788831591
90,25,75,1.925,1.2833333333333334,63.58,8.58,True,1.3522715997737034
90,75,25,1.925,1.2833333333333334,63.58,8.58,True,1.6200542832713563
90,85,15,1.925,1.2833333333333334,63.58,8.58,True,1.3653577945451012
100,25,75,1.925,1.2833333333333334,63.58,8.58,True,1.1921083734715636
100,75,25,1.925,1.2833333333333334,63.58,8.58,True,1.0539716385548015
100,85,15,1.925,1.2833333333333334,63.58,8.58,True,1.5924354586940963
150,25,75,1.925,1.2833333333333334,63.58,8.58,True,1.315303755233733
150,75,25,1.925,1.2833333333333334,63.58,8.58,True,1.6668092447040497
150,85,15,1.925,1.2833333333333334,63.58,8.58,True,1.5005900742948792
210,25,75,1.925,1.2833333333333334,63.58,8.58,True,1.0494156915335873
210,75,25,1.925,1.2833333333333334,63.58,8.58,True,1.1587843630971362
210,85,15,1.925,1.2833333333333334,63.58,8.58,True,1.3584912699607852
280,25,75,1.925,1.2833333333333334,63.58,8.58,False,0.9373903832502559
280,75,25,1.925,1.2833333333333334,63.58,8.58,True,1.2472919083278484
280,85,15,1.925,1.2833333333333334,63.58,8.58,True,1.647648930085262
320,25,75,1.925,1.2833333333333334,63.58,8.58,True,1.0879064609449816
320,75,25,1.925,1.2833333333333334,63.58,8.58,True,1.4074007916236047
320,85,15,1.925,1.2833333333333334,63.58,8.58,True,1.4997287895127076
80,72,28,0.65,0.43333333333333335,27.2,52.95,False,0.6446222990489624
80,89,11,0.65,0.43333333333333335,27.2,4187.33,False,0.7901443762836197
90,72,28,0.65,0.43333333333333335,27.2,3424.68,True,1.4385049370969312
90,89,11,0.65,0.43333333333333335,27.2,3968.02,False,0.81420067407927
100,72,28,0.65,0.43333333333333335,27.2,4892.54,False,0.9312828782636227
100,89,11,0.65,0.43333333333333335,27.2,5635.89,True,1.100141982679724
150,72,28,0.65,0.43333333333333335,27.2,6922.01,True,1.4510322259997854
150,89,11,0.65,0.43333333333333335,27.2,3525.6,True,1.183884605988219
210,72,28,0.65,0.43333333333333335,27.2,3857.74,False,0.9399093587821543
210,89,11,0.65,0.43333333333333335,27.2,4209.39,False,0.9435152101158394
280,72,28,0.65,0.43333333333333335,27.2,4510.3,True,1.156846041062279
280,89,11,0.65,0.43333333333333335,27.2,4811.15,False,0.6956403567936165
320,72,28,0.65,0.43333333333333335,27.2,5080.85,True,1.1869200637164177
320,89,11,0.65,0.43333333333333335,27.2,5397.36,False,0.9998710354724962
80,72,28,0.775,0.5166666666666667,30.73,4415.28,False,0.6955972416898739
80,89,11,0.775,0.5166666666666667,30.73,2965.39,False,0.8944611865892361
90,72,28,0.775,0.5166666666666667,30.73,2650.65,True,1.0726007087735008
90,89,11,0.775,0.5166666666666667,30.73,58.03,False,0.7229224885445429
100,72,28,0.775,0.5166666666666667,30.73,1982.04,False,0.47418110894713006
100,89,11,0.775,0.5166666666666667,30.73,2517.23,False,0.8834697628384791
150,72,28,0.775,0.5166666666666667,30.73,2814.99,False,0.9779048414921143
150,89,11,0.775,0.5166666666666667,30.73,3041.41,False,0.9772891384767514
210,72,28,0.775,0.5166666666666667,30.73,2049.55,True,1.1344959704628501
210,89,11,0.775,0.5166666666666667,30.73,2049.55,True,1.0146750226492542
280,72,28,0.775,0.5166666666666667,30.73,2049.55,False,0.916103196151185
280,89,11,0.775,0.5166666666666667,30.73,2114.19,True,1.1674801893346334
320,72,28,0.775,0.5166666666666667,30.73,2295.24,False,0.9792239129231273
320,89,11,0.775,0.5166666666666667,30.73,2484.63,True,1.1242804496287035
80,72,28,0.975,0.65,36.52,4345.42,False,0.8759339356548392
80,89,11,0.975,0.65,36.52,4115.68,True,1.0534539948903172
90,72,28,0.975,0.65,36.52,3853.31,True,1.2318604854664819
90,89,11,0.975,0.65,36.52,3588.76,False,0.959815839600216
100,72,28,0.975,0.65,36.52,3294.74,True,1.030010294516729
100,89,11,0.975,0.65,36.52,3005.41,True,1.0707824650244429
150,72,28,0.975,0.65,36.52,2625.34,True,1.0811189160732955
150,89,11,0.975,0.65,36.52,2302.68,True,1.0236567572874122
210,72,28,0.975,0.65,36.51,343.35,False,0.9428580215634529
210,89,11,0.975,0.65,36.52,4597.85,True,1.2166554936392306
280,72,28,0.975,0.65,36.52,4811.3,True,1.217406822003198
280,89,11,0.975,0.65,36.52,2267.4,False,0.6364908742216121
320,72,28,0.975,0.65,36.51,3256.24,True,1.0910408330169639
320,89,11,0.975,0.65,36.52,1864.68,True,1.0807824037823055
80,72,28,1.8,1.2,59.93,1587.97,True,1.0127436073936702
80,89,11,1.8,1.2,59.93,1807.22,True,1.0269007704619506
90,72,28,1.8,1.2,59.93,49.97,True,1.0113444127471
90,89,11,1.8,1.2,60.06,1997.16,True,1.2000175839263354
100,72,28,1.8,1.2,60.06,2171.18,True,1.0232740636708029
100,89,11,1.8,1.2,60.05,3397.1,False,0.9111928477342606
150,72,28,1.8,1.2,60.05,3701.25,True,1.3775689782175824
150,89,11,1.8,1.2,60.05,3701.25,True,1.0962734475751281
210,72,28,1.8,1.2,60.05,3701.25,True,1.089766925536487
210,89,11,1.8,1.2,60.05,3701.25,True,1.2474314788812622
280,72,28,1.8,1.2,60.05,3701.25,True,1.0351407415877916
280,89,11,1.8,1.2,60.05,3701.25,True,1.2818167880487379
320,72,28,1.8,1.2,60.05,3701.25,False,0.9195282348976876
320,89,11,1.8,1.2,60.05,3701.25,True,1.2013416336464733
